HSHD_TYPE_NM,AREA_NM,CTGG_NM,EMD_NM,USEAMT,TEMP,SECT_1,SECT_2,SECT_3,SECT_4,SECT_5,SECT_6,SECT_7,SECT_8,SECT_9,SECT_10,SECT_11,H_DAY,T_STD,Unnamed: 19,Unnamed: 20
다세대주택(빌라),울산,울주군,범서읍,223,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,276,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,95,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,105,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,80,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,52,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,94,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,75,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,50,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,100,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,99,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,131,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,143,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,61,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,207,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,132,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,214,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,12,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,160,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,111,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,227,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,105,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,121,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,27,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,156,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,77,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,103,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,243,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,27,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,100,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,100,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,260,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,324,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,135,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,221,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,154,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,96,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,1,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,121,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,34,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,203,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,128,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,84,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,134,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,5,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,10,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,30,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,40,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,90,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,50,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,194,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,234,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,103,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,251,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,95,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,78,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,212,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,85,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,120,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,15,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,40,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,111,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,333,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,137,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,267,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,191,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,16,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,73,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,121,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,113,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,119,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,134,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,99,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,98,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,221,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,103,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,10,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,207,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,28,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,84,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,154,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,100,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,45,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,48,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,255,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,86,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,61,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,78,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,154,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,0,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,34,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,143,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,137,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,24,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,147,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,156,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,152,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,47,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,98,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,287,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,100,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,109,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,120,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,23,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,136,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,158,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,53,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,32,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,73,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,138,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,61,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,169,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,35,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,20,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,23,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,163,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,44,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,127,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,17,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,185,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,100,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,49,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,261,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,87,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,184,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,104,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,240,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,12,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,94,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,90,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,0,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,76,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,268,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,37,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,123,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,171,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,103,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,65,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,30,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,54,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,16,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,53,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,210,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,97,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,39,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,110,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,137,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,102,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,86,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,100,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,141,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,129,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,40,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,180,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,55,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,83,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,117,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,180,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,20,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,142,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,78,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,212,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,56,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,66,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,20,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,66,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,24,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,191,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,370,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,45,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,36,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,82,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,64,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,22,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,100,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,141,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,230,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,79,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,70,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,80,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,253,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,208,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,101,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,48,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,150,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,187,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,21,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,49,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,90,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,102,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,89,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,54,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,87,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,96,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,35,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,69,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,180,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,232,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,133,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,74,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,94,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,210,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,23,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,109,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,320,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,241,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,52,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,33,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,14,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,207,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,47,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,176,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,98,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,121,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,235,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,34,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,90,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,41,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,28,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,범서읍,112,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,삼남읍,5,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,삼남읍,81,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,삼남읍,164,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,삼남읍,111,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,삼남읍,148,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,삼남읍,0,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,삼남읍,203,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,삼남읍,155,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,삼남읍,222,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,울주군,삼남읍,75,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
